,text,label
2982,二阶导是这样,1
2983,老师您好，请问二阶导为的点不一定是拐点对吗,0
2984,老师你好请问什么时候用二阶函数判别法，什么时候用三阶判别法呀,2
2985,二阶导可直接得出极大值极小值不像用一阶那么麻烦,1
2986,老师您好，请问极值点是在驻点和不可导点之间对吗,0
2987,老师这道题怎么做啊,3
2988,请教，希望有步骤,3
2989,第二题应该有三个啊,1
2990,那是零点，你要找的其实是原函数的极值，只有两个,1
2991,解题老师，请问这个题应该用什么方法解题,3
2992,老师这点不懂,2
2993,老师，这个怎么做,3
2994,老师，如何判断水平渐近线和铅直渐近线,2
2995,老师，能帮我看一下这道题吗,3
2996,感谢老师,0
2997,疑问第二行是怎么计算的,2
2998,前面已经推导了,1
2999,求解这题解析,3
3000,求解这题解析,3
3001,第三题C选项怎么解,3
3002,保号性不懂不懂,1
3003,求老师，怎么做,3
3004,有界性和收敛yxx这个函数无界但是它收敛于，为什么啊,0
3005,当n趋向于∞时，它的极限不是吗,0
3006,这个为什么不去二分之一,0
3007,请问讨论函数的连续性步骤是什么啊，第题的,2
3008,此问的B和C项怎么看啊，不是很懂,2
3009,Bfx可以算，化简时用到平方差公式，最后fx，C因为arccosx不是偶函数，即arccosx≠arccosx，写出fx，可以判断≠fx,1
3010,问题老师，我们这个结束后会发电子证书吗,3
3011,请问这题咋做啊,3
3012,换元,1
3013,啥叫换元啊,3
3014,换元,1
3015,啥叫换元啊,3
3016,就是等价替换,1
3017,这个练习题有详细答案吗,3
3018,发散数列请问是发散数列吗为什么呢,2
3019,因为这个数列不会在某个数之后就趋向一个固定值，而是一直在和之间来回摆动，是一个有界数列，但不是收敛数列,1
3020,是，因为没有极限,1
3021,第五题还是不懂，求解,3
3022,自己去看初等函数的定义，不符合就不是咯,1
3023,当一个分式取极限时，X趋于无穷，则它的分子分母同时除去他们的当一个分式取极限时，X趋于无穷，则它的分子分母同时除去他们的最高项次数，那么，这个问题中，是分子分母同时除去最高项，还是分子除分子的，分母除分母最高项,0
3024,哪种能保持原式不变,2
3025,请教,3
3026,等价无穷小替换，洛必达法则，等价无穷小替换,1
3027,求极限如图，希望老师可以作答，谢谢老师,3
3028,谢谢老师,0
3029,求证连续性如图，希望老师可以作答，谢谢老师,3
3030,该点极限，等于，该点函数值就证明连续,1
3031,求教这道题怎么做,3
3032,根据导数定义，求出左右导数,1
3033,不可导老师这个是怎么求出来∞的啊谢谢老师,0
3034,分母有个平方，所以是正的,1
3035,老师急救dydx与dydx区别,2
3036,第二个式子左边即二阶导数记号，所以它下面的dx²不能单独拿出来计算,1
3037,谢谢老师,0
3038,你的问题只是不清楚为啥导数要表示成那样子,1
3039,求n次导的运算表达式是很繁琐的，为了书写方便，便引入教材里讲的那种高阶导数的记号，记号是不能拿来运算的,1
3040,比如这道题的意思,3
3041,y是x的函数，而x又是y的函数，所以是复合函数求导,1
3042,dydx与dydx区别第一个是二阶导数，第二个dx是不是分母对x求导,0
3043,就是求导中，加了括号与没加括号意思有没有什么不同,0
3044,题目不明确,3
3045,老师，想问问题怎么写过程,3
3046,和，取,1
3047,老师请看一看这道题,3
3048,我想问一下这个函数是不是连续的，谢谢啦,2
3049,不是，之前的回复分别表示x的范围函数表达式间断点类型,1
3050,哦哦哦，谢谢,0
3051,题过程怎么写啊,3
3052,求解第一题自己瞎做的，后面不会啊，各位大神帮帮忙,3
3053,看不懂,2
3054,每一项都放大成第一项每一项都缩小成最后一项，括号里，缩小去掉前两项放大都改为最后一项,0
3055,看不懂,2
3056,各位帮帮忙呀,2
3057,四分之一哪儿来的,3
3058,负数取整不懂为什么取整是,2
3059,取整函数不是字面意义上的取整数部分，而是它的定义是取不大于某数的最大整数,1
3060,好的懂了,0
3061,为什么是n，而不是其他,0
3062,数列通项不是已经告诉你了，自己代进去算,1
3063,为什么一数列发散其任一子数列可能发散也可能收敛,0
3064,数列发散不一定无界,1
3065,这个视频和定义有什么不同吗大概看了下，内容好像差不多,0
3066,为什么那两个数差的绝对值是N分之一而不是其它,0
3067,求助萌新追赶高数是发散数列为什么,2
3068,因为这个数列不会在某个数之后就趋向一个固定值，而是一直在和之间来回摆动，是一个有界数列，但不是收敛数列,0
3069,谢谢同学,0
3070,莱布尼茨公式请问这道题有什么技巧吗,3
3071,数学归纳法,1
3072,请问老师，这个是怎么变过去的,2
3073,谢谢,0
3074,洛必达法则,1
3075,谢谢,0
3076,求解析,3
3077,求老师解析,3
3078,分子加减分开用无穷小，得出的极限都存在,1
3079,最后的结论是怎么得到的呀,2
3080,约去x不是大于e吗,0
3081,为啥就大于ex了,2
3082,同问,2
3083,我看懂了，最左边大于最右边，把右边的括号拆开之后，把e约掉，就是e的x次方大于ex了,0
3084,dx老师你好我想知道为什么dx这种为什么出来是导数提出来呢,0
3085,归结原理什么是归结原理归结原理如何应用,2
3086,这题怎么做这题怎么做，老师,3
3087,怎么化得,3
3088,哥，你算错了吧,1
3089,是等于吗,3
3090,你的解法有问题嗷,1
3091,我知道，但取对数后不会了啊,2
3092,取对数,1
3093,初中毕业能学会吗初中毕业能学会吗如果不能，建议先学什么再来学这门课比较好，,2
3094,不能呢，先学过高中的知识再来吧,1
3095,练习先学高中的导数后再来学,1
3096,关于a的x分之一次方的图像关于a的x分之一次方的图像,2
3097,这个推论有什么用么为什么是A,0
3098,那这个推论好像意义不大吧,1
3099,老师这题怎么做,3
3100,谢谢,0
3101,为什么要引入反函数,0
3102,看成复合函数,1
3103,为什么在讲参数方程求导的气候，引入反函数,0
3104,反函数也是一类新函数,1
3105,dydx是怎样化简出的,2
3106,就是两次求导就好把第一次求导出来的式子当一个函数然后带入就行,1
3107,能写下过程吗,3
3108,难题不会老师好，这几道题怎么做,3
3109,老师，我不是很懂第五题为什么分子是,2
3110,谢谢老师,0
3111,对x求导时，fx在式子里，为什么那么处理,2
3112,复合函数本身乘以它的导数就ok,1
3113,求解答,3
3114,老师，帮我看一下这一题怎么写,3
3115,老师，能帮我看一下这一题吗,3
3116,这道题咋做呀,3
3117,求解,3
3118,求解,3
3119,求解,3
3120,求解,3
3121,请问这道题怎么做啊向大佬求助,3
3122,老师帮我看看这道题,3
3123,老师们看下这题怎么做三问,3
3124,级数敛散性两问怎么做,3
3125,这两题怎么做呀,2
3126,这个怎么证,3
3127,第十题,3
3128,太难想了,2
3129,求解,3
3130,老师，同学们，这题步骤我有点看不懂，希望有人帮忙解答一下谢谢啦,3
3131,谢谢这位同学啦,0
3132,因为根号下tanx和根号下sinx在x趋近于零时能算出来，它们想加为，所以提出来一个二分之一,1
3133,求解,3
3134,老师我想问一下这里为什么等于六分之一,2
3135,不知道,2
3136,为什么,3
3137,我会了,0
3138,为什么啊，我不懂，麻烦你教一下,3
3139,如何利用有极限的函数和无穷小,2
3140,谢谢老师,0
3141,这个要怎么写啊,2
3142,难道不是这样的吗,2
3143,你在做点什么,2
3144,我明白了是我做错了,0
3145,老师，什么时候说无穷大量，什么时候说无界变量,0
3146,老师，为什么不能这样用极限运算法则呢,0
3147,老师这几步是什么意思,3
3148,求助老师，那函数的极限的无穷大”有界么,0
3149,请教，希望有解题步骤，非常感谢,3
3150,极限存在当x→时，x的极限是否存在,2
3151,老师，fx为无穷小，那fx不就肯定等于了吗,0
3152,请教,3
3153,求大神解答,3
3154,老师这两题怎么做呀，提我一下，第一题会算不出来数，第二题怎,3
3155,数列的极限为什么要让它等于四分之一呀，有点搞不懂，望老师解答,3
3156,大佬们，这怎么转化的,3
3157,这是一个公式,1
3158,哦，好的，,0
3159,请教,3
3160,请教,3
3161,周期函数X加T也要属于定义域吗,2
3162,老师，这个保号性有什么关系，不懂,2
3163,极限的保号性若函数极限值，则该函数在这点的函数值,1
3164,这道题怎么做呀,3
3165,懂了，谢谢大佬,0
3166,谢谢大神，thankyou,0
3167,能在具体点吗没懂,2
3168,运用了取对数，和等价无穷小㏑xx，cosx／x²,1
3169,取对数这方法都没学,2
3170,求证,3
3171,老师，我这步骤错在哪里,0
3172,第一步的依据,1
3173,好吧，弄错了,0
3174,老师这道题为啥选A呀没有思路,2
3175,纯定义，仔细看看看书去,1
3176,这道题怎么解，麻烦说下步骤，多谢,3
3177,请教老师,3
3178,老师这两道题怎么写,3
3179,第道那老师,3
3180,分母极限不能为,1
3181,谢谢老师,0
3182,老师，您好，请问第四题怎么做啊，我不会用夹逼定理,2
3183,这怎么做啊,2
3184,极限请问老师和同学们，这题怎么求解呢，正确答案是多少,2
3185,老师你好老师请问什么时候用泰勒公式什么时候用麦克劳林公式呀,0
3186,意思就是说麦克劳林公式是泰勒公式的特殊情况吗,0
3187,老师，期末考试会考泰勒公式吗,3
3188,老师您好，导数不存在的那个点其实就是不可导点是吗,0
3189,xex是怎么变成的,2
3190,老师请问第一题不知如何求解,3
3191,非常感谢,0
3192,非常感谢,0
3193,第五题啥意思啊,3
3194,老师，这题怎么解哇,2
3195,你这个应该是中间哪里算错了吧，拉格朗日余项分母位置的n和fx的n阶导数分子位置的n直接消掉，没有负的,1
3196,函数倒数相比极限无穷大，是极限不存在的意思吗,0
3197,第一周测试这道题上没有说n是整数吧那如果n是无穷大的小数，极限不是应该不存在吗,0
3198,老师，A不依赖x是什么意思,2
3199,就是A不会随着x的变化而变化,1
3200,就是A不随x的改变而改变,1
3201,这道题怎么做，谢谢,3
3202,洛必达法则请问该怎么继续求下去呢,3
3203,用麦克劳林可以吗,0
3204,老师这一步是怎么化过去的中间怎么把x的μ次方提出来的，我不明白，谢谢,0
3205,厉害,0
3206,谢谢，懂了,0
3207,先不做u次方运算，直接对等式进行处理提公因式,1
3208,还是不太明白怎么处理的，能写一下步骤吗非常感谢,0
3209,看一下我上面的评论,1
3210,这个是不是用两个重要极限求，该咋解,0
3211,怎么算出来的啊这三个怎么算型怎么这么多答案啊,3
3212,ysgnx怎么读请问,3
3213,问题老师，你好请问一下为什么反正切没有极限,2
3214,老师这种题怎么求呀,2
3215,请问这里怎么不选D呢为啥是闭区间呢,2
3216,这是书上定义,1
3217,这个连续,2
3218,哦哦，懂了,0
3219,因为可能存在这种情况,1
3220,老师，这题怎么做,2
3221,求解答C是什么,3
3222,老师您可以讲一下第一题的解法吗第一题蒙对了但是不会做不会化简,2
3223,左极限分子等价无穷小替换为kx，则k右极限所以k,1
